DateIn,Site,Ticket,Operator,CustNum,Customer,Reference,Vehicle,Rolloff,TransType,Amount,Amount Match,Landfill_Amount,Trux_Amount,Difference,Entered Ticket,Material Description
2025-08-16,44,1053649,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 206,,CHG  SALE,76.7,False,$76.70,$76.73,$-0.03,1053649,Trash
2025-08-16,44,1053707,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 156,,CHG  SALE,511.5,True,$511.50,$511.50,$0.00,1053707,Trash
2025-08-16,44,1053720,SANDY,96,SOUTHERN SANITATION SERVICE,HEB,#79,,CHG  SALE,386.8,False,$386.80,$386.88,$-0.08,1053720,Trash
2025-08-16,44,1053728,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 19,,CHG  SALE,83.2,False,$83.20,$83.24,$-0.04,1053728,Trash
2025-08-16,44,1053735,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 251,,CHG  SALE,30.2,False,$30.20,$30.23,$-0.03,1053735,Trash
2025-08-16,44,1053745,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 151,,CHG  SALE,13.4,False,$13.40,$13.49,$-0.09,1053745,Trash
2025-08-16,44,1053795,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 57,,CHG  SALE,127.8,False,$127.80,$127.88,$-0.08,1053795,Trash
2025-08-16,44,1053822,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 311,,CHG  SALE,51.1,False,$51.10,$51.15,$-0.05,1053822,Trash
2025-08-16,44,1053854,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 367,,CHG  SALE,57.2,True,$57.20,$57.20,$0.00,1053854,Trash
2025-08-16,44,1053941,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 377,,CHG  SALE,77.6,False,$77.60,$77.66,$-0.06,1053941,Trash
2025-08-16,44,1053961,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 353,,CHG  SALE,28.3,False,$28.30,$28.37,$-0.07,1053961,Trash
2025-08-16,44,1053976,SANDY,96,SOUTHERN SANITATION SERVICE,,LS-3,,CHG  SALE,487.7,False,$487.70,$487.79,$-0.09,1053976,Trash
2025-08-16,44,1054002,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 131,,CHG  SALE,86.0,False,$86.00,$86.03,$-0.03,1054002,Trash
2025-08-16,44,1054020,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 95,,CHG  SALE,84.6,False,$84.60,$84.63,$-0.03,1054020,Trash
2025-08-16,44,1054075,SANDY,96,SOUTHERN SANITATION SERVICE,,#79,,CHG  SALE,404.5,False,$404.50,$404.55,$-0.05,1054075,Trash
2025-08-16,44,1054091,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 300,,CHG  SALE,52.0,False,$52.00,$52.08,$-0.08,1054091,Trash
2025-08-16,44,1054096,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 293,,CHG  SALE,37.2,True,$37.20,$37.20,$0.00,1054096,Trash
2025-08-16,44,1054126,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 262,,CHG  SALE,50.6,False,$50.60,$50.69,$-0.09,1054126,Trash
2025-08-16,44,1054146,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 74,,CHG  SALE,43.7,False,$43.70,$43.71,$-0.01,1054146,Trash
2025-08-16,44,1054188,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 43,,CHG  SALE,216.2,False,$216.20,$216.23,$-0.03,1054188,Trash
2025-08-16,44,1054207,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 30,,CHG  SALE,123.2,False,$123.20,$123.23,$-0.03,1054207,Trash
2025-08-18,44,1054212,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 361,,CHG  SALE,98.1,False,$98.10,$98.12,$-0.02,1054212,Trash
2025-08-18,44,1054236,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 106,,CHG  SALE,45.1,False,$45.10,$45.11,$-0.01,1054236,Trash
2025-08-18,44,1054238,SANDY,96,SOUTHERN SANITATION SERVICE,,#93,,CHG  SALE,56.7,False,$56.70,$56.73,$-0.03,1054238,Trash
2025-08-18,44,1054307,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 180,,CHG  SALE,30.6,False,$30.60,$30.69,$-0.09,1054307,Trash
2025-08-18,44,1054313,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 120,,CHG  SALE,64.6,False,$64.60,$64.64,$-0.04,1054313,Trash
2025-08-18,44,1054314,SANDY,96,SOUTHERN SANITATION SERVICE,LOWES,#79,,CHG  SALE,192.0,False,$192.00,$192.05,$-0.05,1054314,Trash
2025-08-18,44,1054342,SANDY,96,SOUTHERN SANITATION SERVICE,,#85 43,,CHG  SALE,14.4,False,$14.40,$0.00,$14.40,No Match,No Match
2025-08-18,44,1054344,SANDY,96,SOUTHERN SANITATION SERVICE,LOVES,LS-3,,CHG  SALE,110.2,False,$110.20,$110.21,$-0.01,1054344,Trash
2025-08-18,44,1054346,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 284,,CHG  SALE,53.9,False,$53.90,$53.94,$-0.04,1054346,Trash
2025-08-18,44,1054361,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 371,,CHG  SALE,86.0,False,$86.00,$86.03,$-0.03,1054361,Trash
2025-08-18,44,1054400,SANDY,96,SOUTHERN SANITATION SERVICE,,#87 215,,CHG  SALE,16.2,False,$16.20,$16.28,$-0.08,1054400,Trash
2025-08-18,44,1054428,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 139,,CHG  SALE,179.9,False,$179.90,$179.96,$-0.06,1054428,Trash
2025-08-18,44,1054474,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 46,,CHG  SALE,33.0,False,$33.00,$33.02,$-0.02,1054474,Trash
2025-08-18,44,1054478,WIZARD,96,SOUTHERN SANITATION SERVICE,,#79 124,,CHG  SALE,44.1,False,$44.10,$44.18,$-0.08,1054478,Trash
2025-08-18,44,1054514,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 163,,CHG  SALE,55.8,False,$55.80,$0.00,$55.80,No Match,No Match
2025-08-18,44,1054516,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 209,,CHG  SALE,80.9,False,$80.90,$80.91,$-0.01,1054516,Trash
2025-08-18,44,1054608,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 34,,CHG  SALE,66.0,False,$66.00,$66.03,$-0.03,1054608,Trash
2025-08-18,44,1054612,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 359,,CHG  SALE,72.5,False,$72.50,$72.54,$-0.04,1054612,Trash
2025-08-18,44,1054628,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 143,,CHG  SALE,106.0,False,$106.00,$106.02,$-0.02,1054628,Trash
2025-08-18,44,1054682,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 181,,CHG  SALE,89.2,False,$89.20,$89.28,$-0.08,1054682,Trash
2025-08-18,44,1054706,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 61,,CHG  SALE,93.0,True,$93.00,$93.00,$0.00,1054706,Trash
2025-08-18,44,1054748,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 101,,CHG  SALE,444.0,False,$444.00,$0.00,$444.00,No Match,No Match
2025-08-18,44,1054751,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 279,,CHG  SALE,107.8,False,$107.80,$107.88,$-0.08,1054751,Trash
2025-08-18,44,1054762,ROSIE,96,SOUTHERN SANITATION SERVICE,EXPEDITERS,#79,,CHG  SALE,318.9,False,$318.90,$318.99,$-0.09,1054762,Trash
2025-08-19,44,1054765,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 92,,CHG  SALE,60.4,False,$60.40,$60.45,$-0.05,1054765,Trash
2025-08-19,44,1054766,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 153,,CHG  SALE,527.3,False,$527.30,$527.31,$-0.01,1054766,Trash
2025-08-19,44,1054774,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 303,,CHG  SALE,365.0,False,$365.00,$365.03,$-0.03,1054774,Trash
2025-08-19,44,1054800,SANDY,96,SOUTHERN SANITATION SERVICE,HEB,#93,,CHG  SALE,438.0,False,$438.00,$438.03,$-0.03,1054800,Trash
2025-08-19,44,1054838,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 218,,CHG  SALE,50.2,False,$50.20,$50.22,$-0.02,1054838,Trash
2025-08-19,44,1054850,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 362,,CHG  SALE,53.9,False,$53.90,$53.94,$-0.04,1054850,Trash
2025-08-19,44,1054868,WIZARD,96,SOUTHERN SANITATION SERVICE,,#79 257,,CHG  SALE,41.8,False,$41.80,$41.85,$-0.05,1054868,Trash
2025-08-19,44,1054943,ROSIE,96,SOUTHERN SANITATION SERVICE,,#85 101,,CHG  SALE,571.9,False,$571.90,$571.95,$-0.05,1054943,Trash
2025-08-19,44,1054960,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 307,,CHG  SALE,40.4,False,$40.40,$40.46,$-0.06,1054960,Trash
2025-08-19,44,1054965,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 214,,CHG  SALE,60.9,False,$60.90,$60.92,$-0.02,1054965,Trash
2025-08-19,44,1054988,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 176,,CHG  SALE,244.1,False,$244.10,$244.13,$-0.03,1054988,Trash
2025-08-19,44,1055037,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 160,,CHG  SALE,112.5,False,$112.50,$112.53,$-0.03,1055037,Trash
2025-08-19,44,1055040,SANDY,96,SOUTHERN SANITATION SERVICE,,LS-3,,CHG  SALE,139.9,False,$139.90,$139.97,$-0.07,1055040,Trash
2025-08-19,44,1055051,WIZARD,96,SOUTHERN SANITATION SERVICE,,#79 188,,CHG  SALE,111.1,False,$111.10,$111.14,$-0.04,1055051,Trash
2025-08-19,44,1055058,SANDY,96,SOUTHERN SANITATION SERVICE,DOCTORS,#85,,CHG  SALE,199.0,False,$199.00,$199.02,$-0.02,1055058,Trash
2025-08-19,44,1055064,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 115,,CHG  SALE,31.6,False,$31.60,$31.62,$-0.02,1055064,Trash
2025-08-19,44,1055096,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 277,,CHG  SALE,72.5,False,$72.50,$72.54,$-0.04,1055096,Trash
2025-08-19,44,1055143,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 109,,CHG  SALE,376.1,False,$376.10,$376.19,$-0.09,1055143,Trash
2025-08-19,44,1055170,SANDY,96,SOUTHERN SANITATION SERVICE,,LS-3 371,,CHG  SALE,56.2,False,$56.20,$56.27,$-0.07,1055170,Trash
2025-08-19,44,1055179,ROSIE,96,SOUTHERN SANITATION SERVICE,,#79 174,,CHG  SALE,731.7,False,$731.70,$731.77,$-0.07,1055179,Food
2025-08-19,44,1055180,ROSIE,96,SOUTHERN SANITATION SERVICE,,LS-3 371,,CHG  SALE,10.0,False,$10.00,$0.00,$10.00,No Match,No Match
2025-08-19,44,1055191,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 252,,CHG  SALE,28.8,False,$28.80,$28.83,$-0.03,1055191,Trash
2025-08-19,44,1055192,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 355,,CHG  SALE,123.6,False,$123.60,$123.69,$-0.09,1055192,Trash
2025-08-19,44,1055209,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 195,,CHG  SALE,83.2,False,$83.20,$83.24,$-0.04,1055209,Trash
2025-08-19,44,1055224,ROSIE,96,SOUTHERN SANITATION SERVICE,,#93,,CHG  SALE,155.7,False,$155.70,$155.78,$-0.08,1055224,Trash
2025-08-19,44,1055257,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 120,,CHG  SALE,284.5,False,$284.50,$284.58,$-0.08,1055257,Trash
2025-08-19,44,1055259,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 25,,CHG  SALE,71.1,False,$71.10,$71.15,$-0.05,1055259,Trash
2025-08-19,44,1055270,ROSIE,96,SOUTHERN SANITATION SERVICE,FLYING J,#79,,CHG  SALE,492.9,True,$492.90,$492.90,$0.00,1055270,Trash
2025-08-19,44,1055301,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 150,,CHG  SALE,216.2,False,$216.20,$216.23,$-0.03,1055301,Trash
2025-08-19,44,1055308,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 372,,CHG  SALE,133.9,False,$133.90,$133.92,$-0.02,1055308,Trash
2025-08-19,44,1055322,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 83,,CHG  SALE,59.0,False,$59.00,$59.06,$-0.06,1055322,Trash
2025-08-19,44,1055325,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 360,,CHG  SALE,45.5,False,$45.50,$45.57,$-0.07,1055325,Trash
2025-08-20,44,1055338,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 158,,CHG  SALE,131.1,False,$131.10,$131.13,$-0.03,1055338,Trash
2025-08-20,44,1055348,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 30,,CHG  SALE,49.2,False,$49.20,$49.29,$-0.09,1055348,Trash
2025-08-20,44,1055352,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 349,,CHG  SALE,426.4,False,$426.40,$426.41,$-0.01,1055352,Trash
2025-08-20,44,1055409,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 247,,CHG  SALE,33.0,False,$33.00,$33.02,$-0.02,1055409,Trash
2025-08-20,44,1055449,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 125,,CHG  SALE,101.3,False,$101.30,$101.37,$-0.07,1055449,Trash
2025-08-20,44,1055504,SANDY,96,SOUTHERN SANITATION SERVICE,FLYING J,#79,,CHG  SALE,553.8,False,$553.80,$553.82,$-0.02,1055504,Trash
2025-08-20,44,1055516,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 294,,CHG  SALE,48.8,False,$48.80,$48.83,$-0.03,1055516,Trash
2025-08-20,44,1055549,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 127,,CHG  SALE,108.3,False,$108.30,$108.35,$-0.05,1055549,Trash
2025-08-20,44,1055553,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 211,,CHG  SALE,155.7,False,$155.70,$155.78,$-0.08,1055553,Trash
2025-08-20,44,1055567,SANDY,96,SOUTHERN SANITATION SERVICE,HEB,LS-3,,CHG  SALE,418.0,False,$418.00,$418.04,$-0.04,1055567,Trash
2025-08-20,44,1055646,SANDY,96,SOUTHERN SANITATION SERVICE,,LS-3 35,,CHG  SALE,83.2,False,$83.20,$83.24,$-0.04,1055646,Trash
2025-08-20,44,1055653,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 150,,CHG  SALE,145.5,False,$145.50,$145.55,$-0.05,1055653,Trash
2025-08-20,44,1055663,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 353,,CHG  SALE,29.7,False,$29.70,$29.76,$-0.06,1055663,Trash
2025-08-20,44,1055683,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 279,,CHG  SALE,283.1,False,$283.10,$283.19,$-0.09,1055683,Trash
2025-08-20,44,1055715,SANDY,96,SOUTHERN SANITATION SERVICE,,#93 248,,CHG  SALE,1270.8,False,"$1,270.80","$1,270.86",$-0.06,1055715,Food
2025-08-20,44,1055734,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 357,,CHG  SALE,199.9,False,$199.90,$199.95,$-0.05,1055734,Trash
2025-08-20,44,1055748,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 227,,CHG  SALE,73.9,False,$73.90,$73.94,$-0.04,1055748,Trash
2025-08-20,44,1055749,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 163,,CHG  SALE,52.5,False,$52.50,$52.55,$-0.05,1055749,Trash
2025-08-20,44,1055804,ROSIE,96,SOUTHERN SANITATION SERVICE,LA POSADA,#79,,CHG  SALE,167.4,True,$167.40,$167.40,$0.00,1055804,Trash
2025-08-20,44,1055808,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 289,,CHG  SALE,106.0,False,$106.00,$106.02,$-0.02,1055808,Trash
2025-08-20,44,1055830,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 176,,CHG  SALE,132.9,False,$132.90,$132.99,$-0.09,1055830,Trash
2025-08-20,44,1055871,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 361,,CHG  SALE,11.1,False,$11.10,$11.16,$-0.06,1055871,Trash
2025-08-20,44,1055874,WIZARD,96,SOUTHERN SANITATION SERVICE,,#79 217,,CHG  SALE,44.6,False,$44.60,$44.64,$-0.04,1055874,Trash
2025-08-20,44,1055875,ROSIE,96,SOUTHERN SANITATION SERVICE,,#93 115,,CHG  SALE,775.0,False,$775.00,$775.07,$-0.07,1055875,Food
2025-08-20,44,1055878,SANDY,96,SOUTHERN SANITATION SERVICE,,#93 126,,CHG  SALE,179.4,False,$179.40,$179.49,$-0.09,1055878,Trash
2025-08-20,44,1055887,ROSIE,96,SOUTHERN SANITATION SERVICE,,#85 191,,CHG  SALE,170.6,False,$170.60,$170.66,$-0.06,1055887,Trash
2025-08-20,44,1055889,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 238,,CHG  SALE,47.4,False,$47.40,$47.43,$-0.03,1055889,Trash
2025-08-21,44,1055891,WIZARD,96,SOUTHERN SANITATION SERVICE,,#79 110,,CHG  SALE,197.1,False,$197.10,$197.16,$-0.06,1055891,Trash
2025-08-21,44,1055898,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 252,,CHG  SALE,180.8,False,$180.80,$180.89,$-0.09,1055898,Trash
2025-08-21,44,1055942,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 20,,CHG  SALE,60.4,False,$60.40,$60.45,$-0.05,1055942,Trash
2025-08-21,44,1055947,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 308,,CHG  SALE,92.5,False,$92.50,$92.54,$-0.04,1055947,Trash
2025-08-21,44,1055977,ROSIE,96,SOUTHERN SANITATION SERVICE,,#85 218,,CHG  SALE,23.2,False,$23.20,$23.25,$-0.05,1055977,Trash
2025-08-21,44,1056045,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 202,,CHG  SALE,26.9,False,$26.90,$26.97,$-0.07,1056045,Trash
2025-08-21,44,1056059,WIZARD,96,SOUTHERN SANITATION SERVICE,,#79 198,,CHG  SALE,81.3,False,$81.30,$0.00,$81.30,No Match,No Match
2025-08-21,44,1056063,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 148,,CHG  SALE,240.8,False,$240.80,$240.87,$-0.07,1056063,Trash
2025-08-21,44,1056108,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 209,,CHG  SALE,37.6,False,$37.60,$37.67,$-0.07,1056108,Trash
2025-08-21,44,1056154,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 300,,CHG  SALE,33.9,False,$33.90,$33.95,$-0.05,1056154,Trash
2025-08-21,44,1056157,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 100,,CHG  SALE,26.9,False,$26.90,$26.97,$-0.07,1056157,Trash
2025-08-21,44,1056193,WIZARD,96,SOUTHERN SANITATION SERVICE,,#79 186,,CHG  SALE,44.6,False,$44.60,$44.64,$-0.04,1056193,Trash
2025-08-21,44,1056215,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 59,,CHG  SALE,98.5,False,$98.50,$98.58,$-0.08,1056215,Trash
2025-08-21,44,1056240,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 158,,CHG  SALE,33.0,False,$33.00,$33.02,$-0.02,1056240,Trash
2025-08-21,44,1056288,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 140,,CHG  SALE,177.6,False,$177.60,$177.63,$-0.03,1056288,Trash
2025-08-21,44,1056292,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 148,,CHG  SALE,94.4,True,$94.40,$94.40,$0.00,1056292,Trash
2025-08-21,44,1056303,ROSIE,96,SOUTHERN SANITATION SERVICE,,#94 241,,CHG  SALE,54.8,False,$54.80,$54.87,$-0.07,1056303,Trash
2025-08-21,44,1056336,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 139,,CHG  SALE,90.2,False,$90.20,$90.21,$-0.01,1056336,Trash
2025-08-21,44,1056338,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 59,,CHG  SALE,219.0,False,$219.00,$219.02,$-0.02,1056338,Trash
2025-08-21,44,1056393,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 344,,CHG  SALE,26.9,False,$26.90,$26.97,$-0.07,1056393,Trash
2025-08-21,44,1056394,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 185,,CHG  SALE,80.4,False,$80.40,$0.00,$80.40,No Match,No Match
2025-08-21,44,1056416,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 191,,CHG  SALE,163.2,False,$163.20,$163.22,$-0.02,1056416,Trash
2025-08-21,44,1056429,ROSIE,96,SOUTHERN SANITATION SERVICE,,#87 185,,CHG  SALE,20.0,False,$20.00,$0.00,$20.00,No Match,No Match
2025-08-21,44,1056432,ROSIE,96,SOUTHERN SANITATION SERVICE,,#85 344,,CHG  SALE,30.0,False,$30.00,$0.00,$30.00,No Match,No Match
2025-08-21,44,1056435,ROSIE,96,SOUTHERN SANITATION SERVICE,HEB,LS-3,,CHG  SALE,323.6,False,$323.60,$323.64,$-0.04,1056435,Trash
2025-08-21,44,1056440,ROSIE,96,SOUTHERN SANITATION SERVICE,,#79 246,,CHG  SALE,129.7,False,$129.70,$129.74,$-0.04,1056440,Trash
2025-08-22,44,1056445,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 123,,CHG  SALE,501.2,False,$501.20,$501.27,$-0.07,1056445,Trash
2025-08-22,44,1056451,SANDY,96,SOUTHERN SANITATION SERVICE,PILOT,#93,,CHG  SALE,125.0,False,$125.00,$125.09,$-0.09,1056451,Trash
2025-08-22,44,1056488,SANDY,96,SOUTHERN SANITATION SERVICE,HOMEDEPOT,#79,,CHG  SALE,384.5,False,$384.50,$384.56,$-0.06,1056488,Trash
2025-08-22,44,1056507,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 234,,CHG  SALE,90.6,False,$90.60,$90.68,$-0.08,1056507,Trash
2025-08-22,44,1056517,SANDY,96,SOUTHERN SANITATION SERVICE,HEB,#85,,CHG  SALE,395.2,False,$395.20,$395.25,$-0.05,1056517,Trash
2025-08-22,44,1056521,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 169,,CHG  SALE,152.5,False,$152.50,$152.52,$-0.02,1056521,Trash
2025-08-22,44,1056532,SANDY,96,SOUTHERN SANITATION SERVICE,HEB,LS-3,,CHG  SALE,420.8,False,$420.80,$420.83,$-0.03,1056532,Trash
2025-08-22,44,1056577,SANDY,96,SOUTHERN SANITATION SERVICE,SAMS,#79,,CHG  SALE,474.7,False,$474.70,$474.77,$-0.07,1056577,Trash
2025-08-22,44,1056594,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 69,,CHG  SALE,102.3,True,$102.30,$102.30,$0.00,1056594,Trash
2025-08-22,44,1056595,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 260,,CHG  SALE,79.0,False,$79.00,$79.05,$-0.05,1056595,Trash
2025-08-22,44,1056599,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 50,,CHG  SALE,170.6,False,$170.60,$170.66,$-0.06,1056599,Trash
2025-08-22,44,1056614,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 182,,CHG  SALE,545.4,False,$545.40,$545.45,$-0.05,1056614,Trash
2025-08-22,44,1056636,SANDY,96,SOUTHERN SANITATION SERVICE,DOCTORS,#85,,CHG  SALE,179.4,False,$179.40,$179.49,$-0.09,1056636,Trash
2025-08-22,44,1056681,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 9,,CHG  SALE,31.6,False,$31.60,$31.62,$-0.02,1056681,Trash
2025-08-22,44,1056689,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 81,,CHG  SALE,21.3,False,$21.30,$21.39,$-0.09,1056689,Trash
2025-08-22,44,1056721,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 62,,CHG  SALE,66.0,False,$66.00,$66.03,$-0.03,1056721,Trash
2025-08-22,44,1056727,SANDY,96,SOUTHERN SANITATION SERVICE,,#79,,CHG  SALE,385.0,False,$385.00,$385.02,$-0.02,1056727,Trash
2025-08-22,44,1056731,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 35,,CHG  SALE,111.6,True,$111.60,$111.60,$0.00,1056731,Trash
2025-08-22,44,1056775,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 370,,CHG  SALE,72.5,False,$72.50,$72.54,$-0.04,1056775,Trash
2025-08-22,44,1056784,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 310,,CHG  SALE,81.3,False,$81.30,$81.38,$-0.08,1056784,Trash
2025-08-22,44,1056808,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 328,,CHG  SALE,226.9,False,$226.90,$226.92,$-0.02,1056808,Trash
2025-08-22,44,1056849,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 350,,CHG  SALE,214.3,False,$214.30,$214.37,$-0.07,1056849,Trash
2025-08-22,44,1056853,SANDY,96,SOUTHERN SANITATION SERVICE,,#93 127,,CHG  SALE,989.4,False,$989.40,$989.41,$-0.01,1056853,Food
2025-08-22,44,1056867,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 37,,CHG  SALE,113.9,False,$113.90,$113.93,$-0.03,1056867,Trash
2025-08-22,44,1056878,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 107,,CHG  SALE,5.5,False,$5.50,$5.58,$-0.08,1056878,Trash
2025-08-22,44,1056892,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 353,,CHG  SALE,45.1,False,$45.10,$45.11,$-0.01,1056892,Trash
2025-08-22,44,1056901,ROSIE,96,SOUTHERN SANITATION SERVICE,WALMART,#79,,CHG  SALE,241.8,True,$241.80,$241.80,$0.00,1056901,Trash
2025-08-22,44,1056912,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 159,,CHG  SALE,85.1,True,$85.10,$85.10,$0.00,1056912,Trash
2025-08-22,44,1056930,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 112,,CHG  SALE,74.8,False,$74.80,$74.87,$-0.07,1056930,Trash
2025-08-23,44,1056972,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 206,,CHG  SALE,72.0,False,$72.00,$72.08,$-0.08,1056972,Trash
2025-08-23,44,1056973,WIZARD,96,SOUTHERN SANITATION SERVICE,,#79 23,,CHG  SALE,65.1,True,$65.10,$65.10,$0.00,1056973,Trash
2025-08-23,44,1056975,ROSIE,96,SOUTHERN SANITATION SERVICE,TARGET,LS-3,,CHG  SALE,305.9,False,$305.90,$305.97,$-0.07,1056975,Trash
2025-08-23,44,1057005,WIZARD,96,SOUTHERN SANITATION SERVICE,,#79 184,,CHG  SALE,79.5,False,$79.50,$79.52,$-0.02,1057005,Trash
2025-08-23,44,1057031,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 370,,CHG  SALE,154.3,False,$154.30,$154.38,$-0.08,1057031,Trash
2025-08-23,44,1057038,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 192,,CHG  SALE,228.3,False,$228.30,$228.32,$-0.02,1057038,Trash
